1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,singer,song
0.25068173,0.79869604,-0.16171257,-0.49527517,-0.8507138,-0.9512271,0.18270208,0.9204882,0.2439224,-0.5621646,-0.14445424,-0.22449757,-0.6326931,0.89944845,-0.5415429,0.2081955,0.09806623,0.123521216,-0.058166906,-0.41496798,-0.14098276,0.40801382,0.4179687,-1.3284616,-1.2293701,0.5745366,-0.46329486,0.61381394,-0.6150263,0.67129195,-0.63527095,-1.0232536,-0.19896305,0.051768716,-0.9148563,0.6442993,0.23058793,-0.42863953,-0.29153696,0.49723879,0.23628828,0.051020093,-0.1406226,0.02212817,0.32706922,0.73009676,0.52351886,-0.6393916,-0.26405427,-0.13307028,billy idol,hot in the city
-0.6967019,0.9197155,-0.10331663,-0.82003427,-0.36485812,-0.71069694,-0.57339025,0.8483929,0.30767626,-0.9291125,0.5577163,0.16296573,0.46809143,-0.11975598,-0.5283366,0.7187358,-0.6582399,-0.2921499,0.93066025,0.8266668,0.54359275,0.19636908,1.286668,-0.005307237,-0.2709287,-0.0011444123,-0.18227626,-0.36045396,-0.37483302,-0.17858617,0.13725173,0.15638739,0.21921812,-0.3547675,-0.16732053,-0.07408993,1.0299162,0.19365521,-0.047936566,0.94304293,0.96041256,-0.14171624,0.9279662,-0.6853568,0.7654393,0.46145016,-0.8702718,-0.5247149,0.21438527,0.56599486,billy idol,mony mony
0.2151705,0.17712998,0.5895191,-1.0166391,-0.28471667,-0.45709416,0.39740083,0.087713905,-0.16771746,-1.110923,0.1471932,0.012045071,-0.50744957,-0.27327204,-0.08128045,0.083413325,-0.41656873,-0.11852093,-0.91753185,0.6099139,-0.59253544,0.32496795,1.9041926,-0.14565286,-0.41727555,-0.0048157764,0.059260607,0.18162166,-1.5180154,-0.61766726,-0.039694432,-0.3236544,-0.13944551,0.020848367,0.19470486,0.02342511,-0.12688679,0.78101504,0.03547536,-0.4344876,0.44861263,-0.5221538,0.5936153,0.065450355,0.07042076,0.6874288,0.43178034,-0.83163905,0.11335665,-0.91181237,billy idol,rebel yell
0.5285653,1.0821265,-0.18923405,-0.3010706,-0.4194267,-0.55688775,-0.4595219,0.8201757,-0.9659195,-0.8197419,0.90877485,0.35659757,0.600689,0.40455073,-0.7633417,0.52931964,1.0351251,0.7599573,0.51707494,1.139804,-0.4993036,-0.030406483,0.952675,-0.4403876,0.19671202,0.8162863,0.33553073,0.6804993,-0.80805105,-0.29679313,0.12176602,0.54737043,0.4204668,-1.0219966,-0.39665794,-0.0708939,0.2445945,-0.5048105,-0.10936249,0.056372236,0.74439657,-0.27508467,0.4244056,-0.1868754,0.2549602,0.08029935,1.0159925,-0.80590284,1.0637199,-0.7669282,billy idol,white wedding
0.7144667,0.009903049,0.1528403,-0.28703663,0.30919695,-0.8335891,0.29379803,0.16121171,0.41376275,-0.29999343,-0.3085795,-0.60507727,-0.8201421,-0.255792,-0.16491278,0.44736943,-0.7805768,-0.046164982,-0.50389856,-0.11571624,-0.08772321,0.03151577,1.2060907,-0.68478644,-0.62026143,0.013064789,-0.1190251,-0.5442178,-0.7795845,0.96840465,0.26227942,0.1585083,-0.245224,-0.8165578,0.8855213,0.4502554,0.47945377,0.9045132,0.11558647,-0.25554815,-0.20866457,-0.04984674,-0.3222209,-0.6604458,1.0433191,1.0860946,0.32029638,0.009603879,0.92726964,-0.71777964,billy joel,allentown
-0.20846942,0.5721095,-0.034983374,-1.743065,-0.65545595,-0.93700355,0.5881596,-0.31439897,-0.4616774,-0.8430783,0.14961615,0.2759358,0.047460996,-0.25639972,-0.8480332,0.29715687,0.5612579,0.22897236,0.10841964,-0.1066865,0.40116924,0.4177675,0.41748607,0.10113172,-0.6948589,0.61840945,0.13326387,0.26674986,-0.4256625,0.22275582,-0.47434232,-0.98919624,-0.86166507,-1.0174013,1.7747502,-1.1303087,-0.2522513,-0.1195449,-0.29776925,-0.74525803,1.0812677,-0.9043484,-0.332981,-0.38621446,-0.18944511,0.98972636,0.043975934,-0.5267359,0.37646255,-0.2678022,billy joel,big shot
0.32949853,0.21257062,0.39167833,0.04433742,-0.42597178,-1.0541699,0.01604773,1.1143093,-0.48318946,-0.6934462,-0.44436973,-0.36412665,0.2197539,0.08928658,-0.951181,0.076795645,-0.7149368,-0.57089114,0.2534686,-0.39982498,-0.4202578,0.96281934,1.6793559,-0.8356801,0.16709045,0.021205213,-0.35628542,0.26495504,-0.34786817,0.8352603,0.40084592,0.74789655,-0.14582433,-0.58443576,0.9198294,0.28462765,-0.39502287,-0.3967731,0.9033228,0.24161752,0.27220452,-0.15453753,-0.70956016,0.39544028,0.35590947,0.5151207,-0.18631725,-0.64216596,0.43811235,0.75655794,billy joel,goodnight saigon
-0.7658901,0.29682723,-0.65523124,-0.28296003,-0.08595455,-0.86138034,0.63861924,0.39979908,-0.7723754,0.49165228,-0.23971583,-0.018503515,-0.7705634,0.3100828,-0.10571236,-0.46695974,0.3869971,0.6927998,-0.20340803,-0.1074767,-0.2571283,0.46925065,0.81865436,0.34512535,-0.17865345,-0.3032706,0.2584042,0.45211834,-0.7114667,-0.16603534,-0.29627135,-0.55181843,0.15112081,0.13804244,0.03852456,0.6364052,0.42701274,0.13764241,1.030762,-0.830877,0.9036433,-0.25503516,-0.28079426,-0.53846467,1.032473,0.46275988,-0.57152927,0.09510023,1.0074921,0.49208066,billy joel,honesty
0.27926686,0.040571235,0.3505847,-1.0716933,-0.82235867,-0.49162647,-0.6935993,0.46277937,-0.84825474,-0.46216765,-0.19215477,0.62901866,0.51612145,0.9726832,-0.32841703,0.24236426,-1.0480497,0.28537238,-0.24068767,0.07270888,0.5792413,0.99032986,0.67654526,0.27356467,-1.0031945,0.38830695,0.6676373,0.6145604,0.5285516,0.17998877,0.453356,-0.8832699,-0.30184922,0.36237362,0.7227326,0.10552893,0.29333836,0.4100912,0.59027547,-0.05495473,0.77921766,-0.7846376,-0.99896723,-0.18938112,-0.053469565,0.31496307,0.4929221,-0.3226719,0.8761845,-0.89320445,billy joel,it's still rock and roll to me
-0.394143,0.99703324,-0.2988942,-0.5742288,0.16117208,-0.560567,0.24385926,0.41975632,-0.25875658,-0.64334285,-0.5366,0.568796,-0.8831664,-0.18390228,-0.22459154,-0.115859985,0.5005745,0.012262941,0.17455837,0.5772101,0.39120752,-0.19451405,1.0113539,-1.3009996,-0.1749651,0.051826097,0.64701754,0.38056055,-0.26421922,0.0036196886,0.11405704,0.044961423,-0.043409485,0.15496051,-0.12092856,-0.02326235,0.58400947,-0.22013354,-0.22907472,-0.22522596,0.6751433,-1.2520262,-0.17714544,-0.54793364,0.76499206,1.3109556,0.26187947,-0.16602835,0.16925775,0.4534746,billy joel,just the way you are
-0.024590729,0.10198522,-0.68614537,-0.82295203,0.034170587,-0.6356373,-0.16167723,-0.0046459483,-0.86815137,-0.2941036,-0.49987903,-0.51754665,0.032603815,0.10061527,0.117467545,0.18296961,0.34297496,-0.23506105,-0.12319477,-0.29350072,0.14426987,-0.721496,0.7231856,-1.4992921,-1.0621078,0.703554,-0.4611959,-0.25433233,0.4017106,-0.23751424,0.3105564,0.1671899,-0.3015565,-0.35430187,0.5323549,0.22666758,0.36096916,0.5973896,0.33998337,-1.3082213,0.7895161,0.91240156,-0.16447736,-0.49665427,0.5748099,0.39823622,0.28827283,-0.6257556,0.86405975,-0.0025476834,billy joel,movin' out
1.0110611,-0.09281404,0.15668781,-1.3646594,0.14321284,-0.7524869,-0.122036204,0.10327587,-0.4420424,-1.3554262,-1.1167738,-0.12977096,0.19467057,0.24009475,-1.1651187,0.4366017,0.70814174,-0.05181907,0.4401071,0.039889626,-0.52183294,1.1318604,0.88859636,-0.26485568,-0.4951218,1.0996895,-0.29217756,-0.034198295,-0.79911286,-0.14661308,-0.31971437,-0.08131148,-0.23648767,-0.6768017,0.47491935,-0.21366912,0.89548653,-0.32464692,0.17562915,-0.9352503,1.0674691,0.44614735,-0.34980515,0.3542799,0.43118718,0.3970442,0.36280572,-1.0695405,-0.54942846,0.67218024,billy joel,my life
-0.34782797,0.8113897,-0.12958899,0.34327888,-0.50021714,0.027313257,0.17098515,0.41221297,-0.044144135,0.15482387,-0.19394042,0.22153676,-0.37936434,0.9165238,0.048595816,0.3030301,0.16886064,-0.16959696,-0.76861507,0.8774349,-0.25308043,0.2463043,1.3234862,-0.32698148,0.010898863,-0.9421876,-0.2048875,0.09567235,-1.0687191,-0.80005896,0.011810411,-0.16606608,-0.26585078,-0.17018841,-1.1566297,-0.30188766,0.7510093,0.008073305,0.58173573,-0.6785543,0.5406586,-0.4594846,-0.17224477,-0.12028233,0.91270864,-0.32557783,-0.39006534,-0.34474042,1.2194204,-0.6413164,billy joel,new york state of mind
-0.73151827,0.7895206,-0.2919115,-0.12226874,-0.59302884,0.42838407,-0.83557516,0.2741645,-1.0346795,-1.4296819,-0.4399844,-0.18920135,0.5264343,-0.13531849,-0.51043534,-0.43677995,-0.26722053,0.32900593,0.07793323,0.6183081,-0.5143106,0.72096676,1.3826566,-0.018001053,-1.0246365,0.3296949,0.39652878,0.21396537,-0.13639869,-0.029310115,0.03382203,0.77799517,-0.361816,-1.1429927,1.1140181,-0.9540909,-0.17740178,0.33708036,0.17670546,-0.023152689,0.74944276,-0.5418605,-0.105363145,-0.7620862,1.1425068,-0.28698012,-0.43025017,-0.17328623,0.42820504,0.27644834,billy joel,only the good die young
0.27998543,1.274486,-0.8440599,-0.40955627,-0.508074,0.20411801,-0.46085492,-0.32837707,-1.2609162,-0.3417195,-0.5216197,0.15825106,-0.34835052,0.87764925,-0.13393998,0.13174522,-0.64052397,0.6439909,-0.46035722,-0.37550443,0.28444347,0.090723194,1.1185942,-0.76278555,-0.3654761,-0.69043094,-0.6384671,-0.39914358,-0.7506315,0.23322009,0.4199352,0.04405385,-1.1142598,-0.43963233,0.42988682,0.3211456,-0.18698658,1.1063589,0.16249661,-0.5947866,-0.07381616,-0.37743062,-0.942056,-0.5296725,0.16916142,0.46111485,-0.55340785,-0.3145761,0.6807003,-0.12242647,billy joel,piano man
0.06270646,0.42495123,-0.37530506,-0.7736508,-1.0388793,-0.15837193,0.42949092,1.4082055,-1.2573665,-0.20689872,-0.1463056,-0.082455315,0.53481424,1.1653174,-0.030240607,-0.5595162,-0.24697243,0.8981469,0.11415564,0.14843561,-0.64404273,0.47552007,1.0208542,-0.45566627,-0.58504874,-0.2909679,0.22848327,-0.7230944,-0.5245197,-0.11985495,-0.4169463,0.29270872,-0.027764708,-1.1988518,-0.39129132,-0.42070603,1.1878583,-0.75529927,0.034832355,-0.7214083,0.19303994,-0.65975624,0.31977904,0.19702762,0.5633427,0.7053834,0.19449854,0.7082099,-0.5008208,-0.09323293,billy joel,pressure
-0.39548147,-0.31461558,-0.16474412,-0.9081086,-0.19235292,-0.23266885,0.013009187,0.81270343,-0.5124401,0.03614159,-0.35403413,-0.17005429,0.74377406,0.76868945,0.1067333,0.47143033,-0.591152,0.0841246,-0.120491505,-0.23679696,-0.010229959,1.1769884,1.0752171,0.22512706,-0.744174,0.5303002,0.577103,0.094836146,-1.0948601,-0.034508236,-0.78297055,-0.4339309,0.34360707,-0.14230739,0.8235334,0.057399016,0.07755509,1.5010371,0.4446098,-0.032388527,0.31530094,-0.16337799,0.015411804,-0.52081853,-0.026564103,1.0898424,-0.7701358,0.46497282,0.38400996,-0.72710395,billy joel,river of dreams
-0.4406464,-0.16900346,-0.13159767,-0.4156273,0.4763566,-0.43722978,-0.29650742,0.36769274,-0.2827557,-0.7277906,-1.1465518,0.03106112,0.046977755,1.3155872,-0.2409026,0.11148782,1.1825846,1.1158822,-0.3748245,0.015914332,0.24435821,-0.040596,0.17167032,-0.8228387,-0.19322193,-0.41075313,0.5015221,0.23926474,0.02091147,-0.19261925,0.17038468,0.1808528,-0.0281518,-1.3101454,0.21865809,0.63219404,-0.23769373,0.9075579,0.20306556,-0.7043079,0.9876623,-0.58809835,-0.40196607,-0.8791293,1.2223332,0.25648034,-1.2758318,0.63377285,0.8916315,0.530964,billy joel,scenes from an italian restaurant
-0.06073326,0.7766338,-0.38024086,-0.37549183,-0.08813749,-0.57368714,0.825565,-0.26149017,-0.23307556,0.18131992,-0.52620965,-0.032051977,-1.2617606,-0.30356613,0.6273527,-0.29435134,0.50496346,0.3038532,0.055764534,-0.12725984,0.48388916,-0.26281747,1.7302088,-0.6178033,-0.6996363,-0.109103926,-0.5740139,0.41481608,-0.27183118,-0.118061416,-0.36740386,-0.32625836,0.09121001,-0.17917433,-0.12311317,0.30465424,0.80163914,0.91586673,0.29496697,-0.1468161,0.79764146,-0.65704453,-0.80816203,-0.6294157,0.92043483,0.47062775,-0.13758804,-0.15719342,0.23181792,0.06222411,billy joel,she's got a way
-0.035170585,-0.32966152,-0.96046466,-0.49283782,0.38551646,-0.28871286,0.5757788,0.9745592,-0.31725475,-0.4961693,0.62740535,0.17310354,0.1815127,0.15342318,-0.6711677,-0.43871143,0.28268045,0.52339333,-0.8555321,-0.5380024,0.19479848,0.64215964,0.8378902,-0.93091196,-0.06630338,-0.57175475,0.42386732,-0.3341896,-1.3232234,-1.3378499,-0.047491003,-0.8633195,-0.23706493,-0.5386378,0.74659413,0.34553033,0.1264443,-0.09983129,0.67717296,0.10059949,0.8561543,-0.46846062,0.06205909,-0.08773577,0.63788927,-0.044462085,0.02186624,-1.0261137,-0.082955755,-0.009106788,billy joel,tell her about it
-0.3980571,-0.087234,-0.87338245,-0.21273382,0.16090101,-0.042083923,-0.73343045,1.2073371,-0.6197575,-0.8690117,0.053165227,-0.7774803,0.050483536,0.4398722,0.8024174,0.40406954,0.090699896,0.635003,-1.096487,-0.26066485,0.5766173,0.109756194,0.9288876,-0.5019934,-0.5942646,0.110450156,0.37570965,0.309883,-0.561218,-0.25930592,0.11722882,-1.2433506,0.55867463,-0.10742948,0.28501767,0.22769678,0.44523147,0.79709727,0.9312713,0.09826255,-0.07098851,0.6851339,-0.62252766,-0.3941915,0.95745796,-0.62336993,-0.08804522,0.11710626,0.7617438,-0.44160804,billy joel,the longest time
-0.62681955,0.5874324,0.10603558,-0.90193516,-0.48035154,0.58193517,-0.15286556,0.026234603,-0.67124856,-0.6017232,0.22504024,0.34109738,0.13443184,-0.35730043,0.18335806,-1.0097144,0.38194194,-0.06750696,0.43276018,-0.7527564,0.17486773,0.1715136,1.2438964,-0.58851576,-0.37784678,0.74415815,0.30011505,0.11668687,-0.34020895,0.11413679,-0.098490804,-1.0971715,0.30692333,-0.1780923,0.2069403,-0.32870543,0.38368323,1.3953432,0.49007413,0.16561896,0.6823173,-0.21824147,1.4220644,-0.12373447,1.0408466,0.28964612,-0.4645387,-0.18865013,0.7403862,0.7474314,billy joel,the stranger
-0.0051992447,-0.051787347,-0.2613414,-0.5461819,-0.5411051,0.10490733,-0.039267167,0.41845587,-0.21976888,-1.0474749,-0.30117032,0.24597013,0.5497549,0.09824716,-0.018626237,-0.013448098,0.55375385,-0.37475604,0.017367866,-0.09737063,0.34292877,0.046543423,1.2451522,-1.1442388,-0.65204245,0.15581669,-1.2196656,1.0928838,-0.051711526,-0.3122775,-0.16735974,-1.0818337,0.52231956,-1.1511618,0.20658782,0.018420126,0.7709092,0.5709535,-0.74844885,0.34628916,1.0969944,-0.08411415,-0.52359426,-0.32428882,0.6178679,0.7052031,-0.123164184,0.60512304,-0.6500916,-0.052349534,billy joel,uptown girl
-0.38563955,0.64182884,0.71858114,-0.4105372,-0.757091,-0.13948452,0.006407676,0.62754965,-0.78616095,0.18418738,-0.44814625,0.45996788,-0.21927293,-0.24033694,-0.9974305,-0.012970377,0.93133247,-0.41081196,-0.3845379,-0.26357502,-0.5922371,-0.2555088,1.4502302,-0.6152471,-0.29823244,0.9894545,0.5467345,0.024598459,-0.18519825,-0.09652397,0.9738535,-0.38490418,0.068565406,-1.061368,0.61147964,-0.10686288,0.4507453,0.36007118,0.39260527,-0.2826826,0.4961509,0.86834204,0.5637861,-0.8020502,0.31792623,0.3608,0.701682,-0.7067047,-0.47433317,0.62471807,billy joel,you may be right
0.33465567,0.7219507,0.0045677344,-0.80803907,-0.3471664,-0.90405947,-0.5883833,1.0388919,-0.87505513,-0.22650458,-0.821976,0.3525495,0.16374888,-0.18901367,-0.5633545,0.36262214,-0.5025535,-0.5415732,-0.36629707,0.23309268,-0.5326816,0.9721678,0.43288404,-0.05721672,0.45995933,-0.50107706,0.08854402,-0.474649,-1.3433232,0.64585227,0.26166773,-0.38029176,0.7315171,-0.4950799,-0.23704901,-0.43297586,0.61468476,0.29712376,-0.30590698,-0.95676273,0.8243929,-0.8316924,1.3445641,0.24771029,-0.16985965,0.2840354,0.033928126,-0.35497075,0.42810267,0.1650693,billy ocean,loverboy
-0.7893847,-0.71523803,-0.13639726,0.01570685,-0.8217162,-0.8704645,0.18277012,1.3264344,-0.15720351,-0.7002365,-0.32253242,-0.30924848,-0.6922905,-0.52068895,0.055990648,0.092275746,-0.4432741,-0.19569035,0.45806465,-0.5523527,-0.534953,0.35517952,0.47338274,-1.0663882,-0.16327657,0.40814185,-0.021837268,-0.72598803,0.018480131,0.19368689,-0.62532276,-0.1702313,-0.71980035,-0.0010738568,-0.44986847,0.45692065,0.6991217,0.98769593,-0.10355269,-0.0017613991,0.7320636,-0.23905508,-0.5122719,-0.6619008,0.27608222,0.43739378,0.034014817,-1.0379326,0.35107902,-0.114831306,billy ocean,suddenly
-0.6002495,-0.06279951,0.23952919,0.8151837,-0.7228257,-1.0863935,-0.20402691,1.4691795,-0.41704643,-0.32362083,-0.046948425,-0.015702823,-0.0023025027,0.796579,-0.82835937,-0.26190326,0.036548074,0.17732263,0.02073965,-1.1638807,0.14274392,0.48182455,0.28626898,0.106378846,0.7178341,0.04360145,0.08015083,-0.06829763,-0.8437671,0.042099327,-0.5681898,-0.7460381,-0.08702285,-1.0334009,0.35318068,0.64352196,0.14233899,0.71053416,-1.023195,0.76286024,0.3688894,-0.6430776,-0.025758626,-0.048772275,0.88511187,0.7156896,0.3748285,-0.52220035,0.3213254,-0.17981943,billy preston,will it go round in circles
0.54920435,0.1327885,1.0324923,-0.73145014,-1.7344426,-0.89666444,0.13215035,-0.018101998,-0.03584001,0.32539368,0.22469746,-0.29130897,-0.1661832,0.09652421,-0.66076875,0.25834566,-0.47862187,-0.10314982,-0.33489653,-0.12849562,-0.5679252,0.29974133,0.44236818,-0.90647364,-0.09760539,-0.122160465,-0.5648987,0.75648403,-0.117840014,-0.22699025,0.6799241,-0.27105027,0.5546885,0.037660994,0.6830761,0.10507852,0.6207156,1.6737,-0.020071074,0.24947587,0.52090406,-0.50449044,0.21186753,-0.47459528,0.6103861,1.6377653,0.4322778,-0.5597661,-0.5550016,0.11751223,billy ray cyrus,achy breaky heart
-0.56984675,0.344525,0.030799495,-0.67757004,-1.4139023,0.2420952,-0.13408451,0.4221488,-0.86877257,0.64855695,0.03640203,0.056236226,-1.5103692,-0.06813572,-0.56465673,0.67668605,0.30753428,0.41831395,-0.17964122,-0.5398768,-0.48885176,-0.10557542,0.222224,0.013604645,-1.3576425,-0.6593443,0.09323362,0.33148476,-0.027494274,0.1402147,-0.009245416,-0.38679826,-0.10505858,-0.28243437,-0.16194625,-0.19615176,-0.12862177,1.1545867,0.64968866,0.37110904,0.08384477,-0.6623759,0.79470396,-0.6671823,1.3326226,-0.2728701,-0.27936292,-0.49962726,0.72004884,-0.43996185,billy swan,i can help
-0.8154137,0.9172402,-0.7372365,-0.36658445,-0.72006994,0.54874504,-0.21129583,0.6406521,0.0008372303,-0.04477008,0.33584988,-0.58491445,-0.392626,-0.10616055,0.60539675,0.008966619,-0.24142322,0.8115481,0.120038755,-0.4945914,0.10551326,-0.071545444,1.6900615,-0.13712935,-0.66392165,1.3446728,0.16465673,-0.2203662,-0.8760591,0.25186163,0.08481043,-0.5155634,0.43492597,-0.18140417,0.1520801,-0.21608429,0.030539656,0.3545384,1.4567032,0.35315037,0.8539864,0.027280208,-0.43111762,-0.3933545,-0.17716815,0.8074575,-0.010902984,-0.08092508,0.55683744,0.42146882,bill withers,just the two of us
0.097295426,0.6830211,-0.13907497,-1.2689512,-0.9225959,-0.1715809,-0.6230974,0.6822026,-0.8717724,0.03925464,1.0242037,0.11108646,-0.919836,-0.27972445,0.2482973,0.33961886,0.46682122,0.06480016,-0.9063423,-0.8038956,-0.80795634,0.373039,1.3474046,-0.59271616,-0.07517195,-0.83657026,-0.2324681,-0.35478598,-0.9125055,0.072025016,-0.28916568,-0.34069556,0.084146015,-0.6283235,0.5647998,-0.16632006,0.09612623,0.7784601,-0.64112866,-0.6741842,0.37781665,-0.4578511,0.39540583,0.061740946,-0.11570925,-0.3369635,-0.57243305,-0.7524183,-0.05059144,0.4162082,bill withers,lean on me
-0.23893085,0.6563891,0.53303146,-0.93647844,-0.10061183,-0.25874126,1.0313827,1.0360404,0.023691306,-0.8584439,-0.45648628,0.67045707,-1.0660764,0.2113305,-0.10270845,0.44133732,0.19094034,0.4304579,-0.8945198,-0.584172,-1.1893871,0.5011107,1.3310046,-0.40562293,0.6085559,-0.7608012,-0.2295199,0.57755363,0.06057228,-0.124477595,0.35404623,0.3999072,0.7055378,-0.88160187,-1.1044185,-0.6587975,0.55122524,0.33855048,0.41312045,0.27197272,-0.66725564,-0.54086894,0.33050057,-0.14301755,1.2326032,-0.011351585,1.0086614,-0.43145254,0.25172603,-0.45405856,bj thomas,hooked on a feeling
-0.54943895,-0.49552727,-0.4273494,-0.24003416,-0.50824684,-0.8489879,-0.65216357,0.13172477,-0.10632824,0.13985033,0.49277014,0.61358666,-0.5315446,-0.25969976,-0.11390952,0.74419457,-0.51836526,0.44139436,-0.4875008,0.26774353,0.1504883,0.26975355,0.41206157,-0.30385485,-0.3953412,0.18863185,0.14496821,0.2492069,-1.0492324,0.3526859,0.30194134,-0.61383927,-0.019463133,-0.5358231,-0.34153497,0.7433315,0.4663271,1.0354979,0.17228997,-0.09421603,0.86454946,-0.64963776,-0.5801332,-0.58863527,-0.47708356,0.9496785,1.1527082,-1.351891,0.697413,-0.10910623,blackstreet,no diggity
-0.51133054,0.109257825,0.088225394,-0.009563457,-0.48237416,-0.60557127,-0.31493047,0.32406023,-0.9310701,-0.27756497,-0.4883934,0.12168419,0.17823508,-0.11632621,-0.15480329,0.12319893,-0.54681516,-0.5298292,-0.29196078,0.09440435,0.5364463,-0.12176139,1.4298174,-0.67638016,-0.84108937,0.895474,-0.18169819,0.3364625,-0.19437374,-0.7842524,0.011497467,-0.17173664,-1.2065542,-0.18049575,0.20725936,0.3067081,-0.17083609,0.9445627,0.3196525,-0.37031776,0.0839735,-0.9351707,-0.2727806,-0.8117459,0.3957045,0.6245726,-0.62633747,-0.37758562,0.66882277,-0.18217304,blackstreet,take me there
-0.26703668,-0.5204253,-0.43969584,-0.98017675,-0.65993553,0.22217907,-0.12642057,0.2705443,-0.7207693,-0.10289107,-0.16349837,-0.7199935,-0.17435803,0.37755248,-0.46980128,-0.49468935,-0.18878268,0.16786662,-0.5639186,0.4186233,-0.26375037,0.72672606,0.8008414,-1.397161,-0.50334525,0.5387555,1.5559531,-0.10191426,-0.93154883,-0.42639902,0.1530541,-0.6587734,-0.570322,-0.030351603,0.0889222,-0.97753286,-0.38088632,0.27937526,0.30337492,0.11898802,0.81729054,-0.20383877,0.19579324,-0.023829939,0.36707082,0.69116324,-0.4960276,-0.5701895,0.5280019,0.38982114,black rob,whoa
-0.09722154,-0.765873,-0.70007336,-0.7315654,-0.50657564,-0.6101032,0.061789833,1.1508527,-0.28527588,0.0841768,-0.50358063,-0.17486961,0.34473935,0.23342167,-0.13925807,0.37548196,0.7586441,0.18248437,-0.4738417,0.33824527,0.72891444,-0.028112909,0.028000789,-0.48556516,-0.7608494,0.34713197,0.89603025,-0.34683105,-1.0565056,0.47774506,-1.0737395,-0.54554176,0.29886144,-0.2131055,0.19157504,-0.8457731,0.6141424,0.83047837,0.9472864,-0.3077097,0.21438938,0.045350432,-0.18666224,-1.0753651,0.54049724,0.79931056,0.36799985,-0.4850257,0.29374427,-0.3374975,blaque,bring it all to me
-0.70459276,0.5685101,-0.3108899,-1.0136201,-0.6244371,-1.1961203,0.046716463,0.5219539,-0.6577059,-0.25222182,-0.52223796,0.07878649,-0.28078243,0.74462134,-0.32285917,0.47115007,0.7337299,-0.52097756,-0.7526019,0.32018724,-0.5513732,0.29749063,0.7804345,-0.019868337,-0.3714229,-0.07561683,0.21902347,0.40145296,-0.5941529,-0.49650866,-0.5737278,-0.46865708,0.07857533,-1.7589711,0.5505075,-0.3850615,0.4518419,-0.15029554,-0.73948807,0.15227291,0.67838436,-0.26053396,-0.16015369,-0.6071787,0.10821942,0.09188941,-0.57082283,-0.21348344,-0.4383598,-0.8926827,blink 182,all the small things
-0.69163305,0.40024495,-0.07087968,-0.25406948,0.06206185,-0.39974523,0.111668065,0.43102348,-0.63868177,-0.63477063,-0.937717,-0.28663468,0.23249266,-0.19617288,-0.6302593,0.10956558,-0.28524476,-0.067171745,-0.15922287,-0.63262236,-0.43961093,0.37874323,0.6420936,-0.40436018,-0.47811085,0.21236207,0.27788955,0.29866818,-0.24098788,0.23580474,0.615357,-1.877126,-0.24309179,-0.6710494,0.36903945,0.5168166,-0.94132227,0.69518405,0.56483036,-0.25179636,0.47781953,-0.8353804,0.35468665,0.405758,0.64135534,0.6109615,-0.41454515,-0.62796444,0.75406057,-0.37052035,blink 182,dammit
0.4681027,0.6125412,-0.41954595,-0.4838492,-0.55843,-0.550966,-0.6905973,0.6913187,-0.32221904,-0.77635634,-0.15348695,0.1781983,-0.42698616,0.24335432,-0.7027527,-0.009542424,-0.23637168,0.2619278,-0.055028126,-0.5201267,-0.055904947,0.07142675,1.7237402,0.32677937,-0.17666529,-0.40669963,0.25336233,0.6674324,-0.9572609,0.3143409,0.40444577,-0.7459562,0.30223438,-0.44784918,1.0607953,-0.0613737,0.11568231,0.29259458,-1.2493634,-0.14555922,0.7819697,-0.2350027,0.11416637,-0.75092465,-0.74481106,-0.3152463,-0.028912226,-0.88809884,0.65470695,0.4641391,blink 182,dumpweed
0.09099079,0.25509146,0.6894664,-1.1026525,0.0026443936,-0.842495,-0.079074636,0.6397998,-0.2601411,-0.35477814,-0.45778763,-0.021880325,-0.25044936,-0.39156872,-1.2295781,0.6801863,-0.06449541,-0.5337836,0.14893082,-0.15278783,-0.11577112,0.5930358,0.7003531,-0.0028103471,-0.16360979,0.3687077,-0.122621186,0.74821013,-0.26188663,-0.59803575,-0.1505217,-1.4386606,0.6048809,-0.60420793,-0.11135297,-0.1286663,0.407667,0.90332925,-0.47699192,0.3612283,1.843032,-0.65359336,0.48832542,-0.21437158,-0.1543097,-0.067306764,-0.11652877,-0.15882958,-0.500829,-0.043572344,blink 182,josie
0.56428164,-0.5432128,0.17547618,-0.91556674,-0.6821987,-0.10252949,-0.3209295,0.5123536,-0.9016341,-0.9289719,-0.61222893,0.07379371,-0.50416994,0.09210129,-0.4678519,0.7279332,0.19548857,-0.43177167,-0.53616166,0.646115,-0.2841636,-0.3610099,-0.075272754,-0.2577173,-0.5344624,0.10868719,1.0401044,0.43517202,-1.0117158,0.24163769,0.8792577,-0.9847157,-0.5413372,-0.4795629,-0.43753925,-0.5475144,-0.11073976,0.7109116,-0.44497243,-0.30741578,0.6384793,-0.037229687,0.29758886,0.12371163,0.401497,-0.015661739,-0.49816167,-0.8903684,1.0350822,0.46636817,bloodhound gang,fire water burn
